data,bioma,latitude,longitude,satelite,frp_mw,confianca_pct,indice_risco
2024-07-18,Amazonia,-5.1108,-60.9111,NOAA-20,4.3,71.0,79.4
2024-07-18,Amazonia,-9.2007,-60.5876,TERRA_M-T,8.8,83.0,79.4
2024-07-18,Amazonia,-3.4696,-63.9169,NOAA-21,40.9,99.0,79.4
2024-07-18,Amazonia,-2.9423,-69.9696,NOAA-20,8.0,73.0,79.4
2024-07-18,Amazonia,-5.7612,-58.4285,NOAA-21,70.7,62.0,79.4
2024-07-18,Amazonia,-6.355,-58.3201,METOP-C,25.3,91.0,79.4
2024-07-18,Amazonia,-6.9856,-60.4493,NOAA-20,9.6,81.0,79.4
2024-07-18,Amazonia,-4.7312,-69.75,AQUA_M-T,3.7,75.0,79.4
2024-07-18,Amazonia,-2.0909,-58.869,GOES-16,41.6,69.0,79.4
2024-07-18,Amazonia,-6.3893,-67.0805,GOES-16,0.8,90.0,79.4
2024-07-18,Amazonia,-7.566,-64.9586,TERRA_M-T,22.7,80.0,79.4
2024-07-18,Amazonia,-6.7421,-55.9385,METOP-C,22.1,78.0,79.4
2024-07-18,Amazonia,-6.4828,-56.4607,NOAA-21,6.0,89.0,79.4
2024-07-18,Amazonia,-4.0782,-51.2414,METOP-C,49.0,100.0,79.4
2024-07-18,Amazonia,-4.7188,-56.6359,METOP-C,40.5,67.0,79.4
2024-07-18,Amazonia,-9.4018,-56.0871,TERRA_M-T,6.5,68.0,79.4
2024-07-18,Amazonia,-5.852,-64.3744,GOES-16,19.0,70.0,79.4
2024-07-18,Amazonia,-8.7227,-57.2911,NOAA-20,19.6,86.0,79.4
2024-07-18,Amazonia,-5.1983,-57.2324,NOAA-21,50.2,70.0,79.4
2024-07-18,Amazonia,-9.478,-54.6628,TERRA_M-T,11.1,77.0,79.4
2024-07-18,Amazonia,-8.6794,-61.9462,NOAA-20,69.2,79.0,79.4
2024-07-18,Amazonia,-6.4002,-55.3865,AQUA_M-T,13.6,79.0,79.4
2024-07-18,Amazonia,-9.3834,-69.6815,NOAA-20,1.7,72.0,79.4
2024-07-18,Amazonia,-6.8122,-64.0353,METOP-C,17.4,61.0,79.4
2024-07-18,Amazonia,-3.4006,-60.7487,AQUA_M-T,41.1,72.0,79.4
2024-07-18,Amazonia,-2.7316,-60.7253,TERRA_M-T,22.7,78.0,79.4
2024-07-18,Amazonia,-5.5679,-67.8265,GOES-16,60.3,87.0,79.4
2024-07-18,Amazonia,-5.0876,-61.0521,AQUA_M-T,24.3,74.0,79.4
2024-07-18,Amazonia,-5.2226,-51.2498,METOP-C,38.2,93.0,79.4
2024-07-18,Amazonia,-2.0544,-66.2841,AQUA_M-T,55.8,76.0,79.4
2024-07-18,Amazonia,-8.9307,-55.7352,TERRA_M-T,43.6,76.0,79.4
2024-07-18,Amazonia,-3.6679,-60.5633,AQUA_M-T,1.8,94.0,79.4
2024-07-18,Amazonia,-6.3843,-56.1459,TERRA_M-T,106.7,62.0,79.4
2024-07-18,Amazonia,-2.3351,-53.446,METOP-C,53.8,84.0,79.4
2024-07-18,Amazonia,-5.3471,-57.6846,METOP-C,22.6,89.0,79.4
2024-07-18,Amazonia,-6.2266,-64.5975,AQUA_M-T,1.7,97.0,79.4
2024-07-18,Amazonia,-6.4738,-61.7105,TERRA_M-T,65.6,79.0,79.4
2024-07-18,Amazonia,-8.0779,-50.2919,TERRA_M-T,25.2,73.0,79.4
2024-07-18,Amazonia,-5.8991,-52.8169,TERRA_M-T,4.2,73.0,79.4
2024-07-18,Amazonia,-6.1707,-50.2129,NOAA-21,10.7,62.0,79.4
2024-07-18,Amazonia,-6.1416,-55.3056,METOP-C,16.7,79.0,79.4
2024-07-18,Amazonia,-7.3768,-50.6035,METOP-C,1.3,100.0,79.4
2024-07-18,Amazonia,-6.2898,-51.3319,AQUA_M-T,6.4,77.0,79.4
2024-07-18,Amazonia,-3.8325,-53.5262,METOP-C,24.6,74.0,79.4
2024-07-18,Amazonia,-9.4808,-69.3804,TERRA_M-T,37.0,100.0,79.4
2024-07-18,Amazonia,-5.5013,-65.0474,AQUA_M-T,23.5,76.0,79.4
2024-07-18,Amazonia,-2.5987,-64.8851,GOES-16,15.5,87.0,79.4
2024-07-18,Amazonia,-2.8498,-64.253,GOES-16,15.9,73.0,79.4
2024-07-18,Amazonia,-7.1929,-68.1013,NOAA-21,7.1,70.0,79.4
2024-07-18,Amazonia,-6.318,-55.8624,GOES-16,19.8,87.0,79.4
2024-07-18,Amazonia,-5.4955,-64.1114,METOP-C,8.7,79.0,79.4
2024-07-18,Amazonia,-6.0081,-55.0905,TERRA_M-T,7.5,78.0,79.4
2024-07-18,Amazonia,-5.2306,-61.5564,NOAA-20,23.3,75.0,79.4
2024-07-18,Amazonia,-7.3212,-67.2743,GOES-16,8.5,66.0,79.4
2024-07-18,Amazonia,-5.2632,-59.8378,NOAA-21,63.1,79.0,79.4
2024-07-18,Amazonia,-6.9096,-53.0787,NOAA-21,38.7,88.0,79.4
2024-07-18,Amazonia,-6.1371,-51.7863,TERRA_M-T,29.6,85.0,79.4
2024-07-18,Amazonia,-5.836,-59.9162,GOES-16,3.3,79.0,79.4
2024-07-18,Amazonia,-3.6245,-69.9921,NOAA-21,71.9,92.0,79.4
2024-07-18,Amazonia,-2.5759,-52.7293,TERRA_M-T,7.0,98.0,79.4
2024-07-18,Amazonia,-7.2286,-62.689,METOP-C,44.4,96.0,79.4
2024-07-18,Amazonia,-8.5653,-58.5306,NOAA-21,46.7,66.0,79.4
2024-07-18,Amazonia,-4.988,-59.2337,NOAA-20,52.6,69.0,79.4
2024-07-18,Amazonia,-8.4895,-67.8152,METOP-C,14.0,82.0,79.4
2024-07-18,Amazonia,-6.8794,-56.5678,GOES-16,23.7,86.0,79.4
2024-07-18,Amazonia,-2.0924,-54.6888,NOAA-21,3.5,67.0,79.4
2024-07-18,Amazonia,-7.3291,-67.0454,METOP-C,38.9,88.0,79.4
2024-07-18,Amazonia,-8.907,-63.1187,AQUA_M-T,22.2,58.0,79.4
2024-07-18,Amazonia,-2.8181,-69.4186,METOP-C,9.7,51.0,79.4
2024-07-18,Amazonia,-7.3981,-56.8697,NOAA-20,10.8,87.0,79.4
2024-07-18,Amazonia,-3.2309,-63.6876,TERRA_M-T,4.9,75.0,79.4
2024-07-18,Amazonia,-5.2725,-68.0066,METOP-C,6.3,78.0,79.4
2024-07-18,Amazonia,-3.9076,-51.9707,METOP-C,23.8,70.0,79.4
2024-07-18,Amazonia,-3.8893,-51.7623,METOP-C,11.6,77.0,79.4
2024-07-18,Amazonia,-8.4188,-60.4895,AQUA_M-T,11.7,82.0,79.4
2024-07-18,Amazonia,-6.2511,-54.3752,NOAA-20,0.7,76.0,79.4
2024-07-18,Amazonia,-2.6726,-69.1383,GOES-16,4.1,100.0,79.4
2024-07-18,Amazonia,-7.1193,-63.3262,TERRA_M-T,0.0,100.0,79.4
2024-07-18,Amazonia,-4.043,-51.3606,NOAA-20,9.6,63.0,79.4
2024-07-18,Amazonia,-7.6168,-54.5071,GOES-16,25.8,65.0,79.4
2024-07-18,Amazonia,-6.9767,-55.6874,METOP-C,8.6,100.0,79.4
2024-07-18,Amazonia,-5.6444,-68.6213,NOAA-21,28.2,80.0,79.4
2024-07-18,Amazonia,-6.7331,-68.9025,GOES-16,4.5,73.0,79.4
2024-07-18,Amazonia,-6.1518,-69.6942,NOAA-20,143.9,50.0,79.4
2024-07-18,Amazonia,-4.0639,-60.6721,METOP-C,25.5,77.0,79.4
2024-07-18,Amazonia,-9.3647,-54.1991,GOES-16,54.7,64.0,79.4
2024-07-18,Amazonia,-5.5446,-69.3074,GOES-16,6.0,73.0,79.4
2024-07-18,Amazonia,-2.4638,-57.1253,AQUA_M-T,55.5,74.0,79.4
2024-07-18,Amazonia,-6.2293,-56.4546,NOAA-21,3.5,75.0,79.4
2024-07-18,Amazonia,-7.7255,-52.2732,NOAA-20,49.4,65.0,79.4
2024-07-18,Amazonia,-2.0874,-66.5553,GOES-16,4.6,85.0,79.4
2024-07-18,Cerrado,-15.022,-44.3735,NOAA-21,54.9,63.0,70.7
2024-07-18,Cerrado,-16.2923,-53.612,METOP-C,36.0,87.0,70.7
2024-07-18,Cerrado,-12.1549,-47.674,AQUA_M-T,84.3,72.0,70.7
2024-07-18,Cerrado,-11.0794,-49.765,TERRA_M-T,29.4,100.0,70.7
2024-07-18,Cerrado,-16.7994,-52.8747,AQUA_M-T,11.7,64.0,70.7
2024-07-18,Cerrado,-7.0286,-59.0166,NOAA-21,107.0,78.0,70.7
2024-07-18,Cerrado,-11.1459,-44.3889,NOAA-20,30.2,90.0,70.7
2024-07-18,Cerrado,-15.2187,-47.5032,AQUA_M-T,43.1,71.0,70.7
2024-07-18,Cerrado,-7.051,-47.599,METOP-C,42.0,90.0,70.7
2024-07-18,Cerrado,-19.9139,-52.4496,NOAA-20,16.2,53.0,70.7
2024-07-18,Cerrado,-17.0733,-42.3423,TERRA_M-T,26.9,92.0,70.7
2024-07-18,Cerrado,-16.191,-48.2907,NOAA-21,2.0,70.0,70.7
2024-07-18,Cerrado,-7.7528,-56.6458,NOAA-20,26.2,87.0,70.7
2024-07-18,Cerrado,-14.1258,-54.5124,NOAA-20,11.8,78.0,70.7
2024-07-18,Cerrado,-17.1969,-57.7267,NOAA-21,29.2,73.0,70.7
2024-07-18,Cerrado,-9.7046,-44.577,NOAA-20,46.0,82.0,70.7
2024-07-18,Cerrado,-10.7871,-44.2271,NOAA-20,18.8,81.0,70.7
2024-07-18,Cerrado,-8.9119,-50.7251,NOAA-21,53.2,94.0,70.7
2024-07-18,Cerrado,-19.6319,-56.9757,TERRA_M-T,3.0,81.0,70.7
2024-07-18,Cerrado,-18.2642,-54.8729,NOAA-21,41.5,65.0,70.7
2024-07-18,Cerrado,-16.4089,-43.3309,TERRA_M-T,35.3,81.0,70.7
2024-07-18,Cerrado,-13.8857,-55.4221,NOAA-20,4.9,89.0,70.7
2024-07-18,Cerrado,-18.3916,-42.6781,METOP-C,6.0,79.0,70.7
2024-07-18,Cerrado,-12.0739,-42.0417,TERRA_M-T,3.9,67.0,70.7
2024-07-18,Cerrado,-10.8148,-55.9642,METOP-C,10.2,77.0,70.7
2024-07-18,Cerrado,-15.7195,-58.726,AQUA_M-T,1.9,81.0,70.7
2024-07-18,Cerrado,-6.1255,-43.5915,TERRA_M-T,2.3,89.0,70.7
2024-07-18,Cerrado,-13.7863,-58.4968,AQUA_M-T,32.7,76.0,70.7
2024-07-18,Cerrado,-7.5534,-53.2286,NOAA-20,0.4,74.0,70.7
2024-07-18,Cerrado,-16.48,-53.9889,NOAA-20,31.3,77.0,70.7
2024-07-18,Cerrado,-8.8794,-50.9562,NOAA-20,28.4,79.0,70.7
2024-07-18,Cerrado,-18.4395,-55.6013,NOAA-21,10.0,70.0,70.7
2024-07-18,Cerrado,-7.565,-59.9302,NOAA-20,16.5,100.0,70.7
2024-07-18,Cerrado,-15.5583,-44.0824,AQUA_M-T,15.3,79.0,70.7
2024-07-18,Cerrado,-7.5415,-53.272,NOAA-20,34.6,74.0,70.7
2024-07-18,Cerrado,-13.1008,-44.4082,GOES-16,20.3,81.0,70.7
2024-07-18,Cerrado,-13.6417,-51.2159,GOES-16,83.3,77.0,70.7
2024-07-18,Cerrado,-7.0995,-45.5467,GOES-16,4.9,95.0,70.7
2024-07-18,Cerrado,-11.0439,-56.5726,GOES-16,1.6,100.0,70.7
2024-07-18,Cerrado,-15.3328,-54.7724,AQUA_M-T,0.9,63.0,70.7
2024-07-18,Cerrado,-7.1405,-56.4499,GOES-16,22.4,95.0,70.7
2024-07-18,Cerrado,-11.0324,-53.8977,TERRA_M-T,4.4,87.0,70.7
2024-07-18,Cerrado,-18.1811,-49.8265,NOAA-20,90.5,47.0,70.7
2024-07-18,Cerrado,-18.1886,-44.4345,NOAA-20,17.0,67.0,70.7
2024-07-18,Cerrado,-19.417,-42.9484,NOAA-20,7.9,65.0,70.7
2024-07-18,Cerrado,-12.6052,-46.921,METOP-C,30.0,59.0,70.7
2024-07-18,Cerrado,-6.1421,-58.0637,AQUA_M-T,0.1,90.0,70.7
2024-07-18,Cerrado,-7.2253,-47.2618,GOES-16,10.8,91.0,70.7
2024-07-18,Cerrado,-10.5387,-52.9357,METOP-C,26.5,57.0,70.7
2024-07-18,Cerrado,-10.2137,-56.1456,NOAA-21,2.1,79.0,70.7
2024-07-18,Cerrado,-13.5729,-44.0339,AQUA_M-T,15.0,79.0,70.7
2024-07-18,Cerrado,-11.5174,-44.6518,TERRA_M-T,4.4,85.0,70.7
2024-07-18,Cerrado,-16.2609,-53.5955,GOES-16,37.0,55.0,70.7
2024-07-18,Cerrado,-14.6342,-57.1352,AQUA_M-T,17.4,97.0,70.7
2024-07-18,Cerrado,-13.0965,-50.7593,GOES-16,18.3,75.0,70.7
2024-07-18,Cerrado,-16.9112,-44.7307,TERRA_M-T,7.0,82.0,70.7
2024-07-18,Cerrado,-17.648,-47.2396,AQUA_M-T,77.9,84.0,70.7
2024-07-18,Cerrado,-15.8726,-53.4414,NOAA-21,31.0,52.0,70.7
2024-07-18,Cerrado,-12.5932,-45.9588,NOAA-21,59.5,91.0,70.7
2024-07-18,Cerrado,-11.481,-45.6355,GOES-16,11.8,73.0,70.7
2024-07-18,Cerrado,-11.2286,-46.6072,GOES-16,24.1,54.0,70.7
2024-07-18,Cerrado,-18.1293,-49.8944,AQUA_M-T,27.5,83.0,70.7
2024-07-18,Cerrado,-15.2921,-51.0324,AQUA_M-T,109.2,78.0,70.7
2024-07-18,Pantanal,-18.7802,-55.7204,METOP-C,17.3,69.0,88.0
2024-07-18,Pantanal,-19.8568,-55.4571,NOAA-20,4.0,68.0,88.0
2024-07-18,Pantanal,-16.8449,-57.828,METOP-C,77.3,76.0,88.0
2024-07-18,Pantanal,-20.6121,-58.2338,METOP-C,63.1,97.0,88.0
2024-07-18,Pantanal,-18.6103,-57.3167,METOP-C,26.5,72.0,88.0
2024-07-18,Pantanal,-16.8673,-55.0461,TERRA_M-T,7.9,82.0,88.0
2024-07-18,Pantanal,-16.7629,-56.8129,AQUA_M-T,24.6,89.0,88.0
2024-07-18,Pantanal,-19.9969,-58.2122,NOAA-21,37.6,84.0,88.0
2024-07-18,Pantanal,-16.6014,-56.4397,NOAA-21,23.9,89.0,88.0
2024-07-18,Pantanal,-20.3585,-58.2562,NOAA-21,15.5,84.0,88.0
2024-07-18,Pantanal,-18.2212,-55.8892,GOES-16,20.8,86.0,88.0
2024-07-18,Pantanal,-16.8691,-55.0783,METOP-C,87.7,86.0,88.0
2024-07-18,Pantanal,-16.1315,-58.4543,TERRA_M-T,35.4,80.0,88.0
2024-07-18,Pantanal,-18.0014,-55.6341,NOAA-20,37.8,98.0,88.0
2024-07-18,Pantanal,-16.5944,-58.4588,TERRA_M-T,44.6,87.0,88.0
2024-07-18,Pantanal,-20.4583,-57.0257,AQUA_M-T,111.7,86.0,88.0
2024-07-18,Pantanal,-19.5305,-56.1445,TERRA_M-T,35.7,81.0,88.0
2024-07-18,Pantanal,-16.3176,-56.8043,TERRA_M-T,3.6,89.0,88.0
2024-07-18,Pantanal,-19.8965,-57.9301,METOP-C,63.5,82.0,88.0
2024-07-18,Pantanal,-19.5965,-57.9065,AQUA_M-T,10.5,85.0,88.0
2024-07-18,Pantanal,-19.9318,-56.0562,TERRA_M-T,40.9,76.0,88.0
2024-07-18,Pantanal,-17.648,-57.1363,NOAA-20,3.1,100.0,88.0
2024-07-18,Pantanal,-16.6322,-55.0756,NOAA-20,10.9,66.0,88.0
2024-07-18,Pantanal,-17.3013,-57.1467,GOES-16,35.7,99.0,88.0
2024-07-18,Pantanal,-17.7288,-56.1533,NOAA-21,7.0,76.0,88.0
2024-07-18,Pantanal,-18.6791,-56.0647,NOAA-20,5.6,75.0,88.0
2024-07-18,Pantanal,-18.9866,-57.9766,GOES-16,39.4,95.0,88.0
2024-07-18,Pantanal,-16.4301,-56.6444,NOAA-20,15.0,69.0,88.0
2024-07-18,Pantanal,-17.7463,-56.8388,GOES-16,90.0,77.0,88.0
2024-07-18,Pantanal,-17.9157,-57.108,GOES-16,24.0,66.0,88.0
2024-07-18,Pantanal,-20.2556,-57.9234,TERRA_M-T,13.9,66.0,88.0
2024-07-18,Pantanal,-18.5234,-58.0806,NOAA-21,36.6,83.0,88.0
2024-07-18,Caatinga,-8.1159,-36.3856,GOES-16,19.8,88.0,91.6
2024-07-18,Caatinga,-14.845,-37.2428,TERRA_M-T,5.6,86.0,91.6
2024-07-18,Caatinga,-10.8698,-42.5015,NOAA-21,0.0,73.0,91.6
2024-07-18,Caatinga,-6.2774,-36.3157,METOP-C,18.2,71.0,91.6
2024-07-18,Caatinga,-9.6199,-43.5542,NOAA-21,8.7,81.0,91.6
2024-07-18,Caatinga,-15.6242,-40.2749,AQUA_M-T,9.8,69.0,91.6
2024-07-18,Caatinga,-13.7019,-41.5175,NOAA-21,35.6,79.0,91.6
2024-07-18,Caatinga,-11.4208,-39.7672,NOAA-21,82.7,59.0,91.6
2024-07-18,Caatinga,-10.0413,-43.1152,NOAA-21,7.9,65.0,91.6
2024-07-18,Caatinga,-15.7538,-43.2145,NOAA-20,109.2,78.0,91.6
2024-07-18,Caatinga,-9.2088,-38.104,METOP-C,44.9,71.0,91.6
2024-07-18,Caatinga,-14.6783,-42.3245,GOES-16,99.4,79.0,91.6
2024-07-18,Caatinga,-8.9612,-38.9118,TERRA_M-T,66.9,74.0,91.6
2024-07-18,Caatinga,-4.646,-40.5191,GOES-16,39.4,84.0,91.6
2024-07-18,Caatinga,-10.5101,-41.3437,NOAA-20,28.2,72.0,91.6
2024-07-18,Caatinga,-10.2214,-37.5971,TERRA_M-T,20.8,97.0,91.6
2024-07-18,Caatinga,-3.111,-37.0215,AQUA_M-T,3.4,82.0,91.6
2024-07-18,Caatinga,-7.4943,-36.2447,NOAA-21,0.2,76.0,91.6
2024-07-18,Caatinga,-3.2982,-42.6387,NOAA-20,107.0,72.0,91.6
2024-07-18,Caatinga,-7.7715,-41.9713,METOP-C,63.4,72.0,91.6
2024-07-18,Caatinga,-3.9864,-37.5045,GOES-16,6.9,85.0,91.6
2024-07-18,Caatinga,-6.9405,-42.4272,AQUA_M-T,11.8,68.0,91.6
2024-07-18,Caatinga,-7.2681,-39.5282,AQUA_M-T,30.4,69.0,91.6
2024-07-18,Caatinga,-12.9338,-36.3309,GOES-16,35.9,62.0,91.6
2024-07-18,Caatinga,-3.2615,-39.6739,AQUA_M-T,62.0,76.0,91.6
2024-07-18,Mata Atlantica,-12.8814,-43.0043,NOAA-21,101.4,78.0,85.3
2024-07-18,Mata Atlantica,-19.0933,-41.9632,TERRA_M-T,0.8,60.0,85.3
2024-07-18,Mata Atlantica,-22.5483,-42.6602,NOAA-21,15.7,85.0,85.3
2024-07-18,Mata Atlantica,-24.0741,-39.0801,TERRA_M-T,22.5,66.0,85.3
2024-07-18,Mata Atlantica,-11.9289,-42.2964,GOES-16,42.5,67.0,85.3
2024-07-18,Mata Atlantica,-18.4366,-47.4917,GOES-16,6.9,88.0,85.3
2024-07-18,Mata Atlantica,-12.4566,-47.8944,METOP-C,1.0,76.0,85.3
2024-07-18,Mata Atlantica,-10.2176,-43.5033,METOP-C,8.6,70.0,85.3
2024-07-18,Mata Atlantica,-26.0533,-41.9756,GOES-16,9.6,79.0,85.3
2024-07-18,Mata Atlantica,-10.1364,-39.4271,NOAA-20,4.2,73.0,85.3
2024-07-18,Mata Atlantica,-20.762,-49.3405,NOAA-20,140.5,63.0,85.3
2024-07-18,Mata Atlantica,-7.7172,-46.4048,AQUA_M-T,80.2,67.0,85.3
2024-07-18,Mata Atlantica,-26.9508,-43.8119,NOAA-20,53.5,57.0,85.3
2024-07-18,Pampa,-33.3822,-50.6458,AQUA_M-T,0.0,68.0,50.6
2024-07-19,Amazonia,-6.2819,-68.9492,TERRA_M-T,24.4,83.0,67.4
2024-07-19,Amazonia,-2.4622,-64.3231,NOAA-21,39.9,68.0,67.4
2024-07-19,Amazonia,-8.5636,-58.2814,TERRA_M-T,27.8,84.0,67.4
2024-07-19,Amazonia,-5.4328,-66.8249,TERRA_M-T,6.3,60.0,67.4
2024-07-19,Amazonia,-9.0093,-62.0167,METOP-C,245.8,67.0,67.4
2024-07-19,Amazonia,-7.4627,-58.5049,METOP-C,98.1,67.0,67.4
2024-07-19,Amazonia,-6.4261,-62.2073,TERRA_M-T,0.7,72.0,67.4
2024-07-19,Amazonia,-6.8249,-54.3342,TERRA_M-T,16.7,78.0,67.4
2024-07-19,Amazonia,-8.1862,-60.7231,AQUA_M-T,12.2,92.0,67.4
2024-07-19,Amazonia,-6.4918,-52.7002,TERRA_M-T,29.8,71.0,67.4
2024-07-19,Amazonia,-3.9805,-63.1555,AQUA_M-T,51.0,73.0,67.4
2024-07-19,Amazonia,-2.2658,-59.8193,NOAA-21,3.0,87.0,67.4
2024-07-19,Amazonia,-9.4187,-55.2905,GOES-16,48.5,83.0,67.4
2024-07-19,Amazonia,-8.475,-68.6319,AQUA_M-T,44.6,62.0,67.4
2024-07-19,Amazonia,-5.3341,-51.9866,AQUA_M-T,1.0,82.0,67.4
2024-07-19,Amazonia,-7.1387,-55.5408,METOP-C,23.6,40.0,67.4
2024-07-19,Amazonia,-5.5715,-50.2626,AQUA_M-T,46.8,85.0,67.4
2024-07-19,Amazonia,-5.78,-56.5475,AQUA_M-T,15.3,97.0,67.4
2024-07-19,Amazonia,-7.0759,-55.9878,GOES-16,26.5,100.0,67.4
2024-07-19,Amazonia,-5.0248,-68.9034,TERRA_M-T,11.2,98.0,67.4
2024-07-19,Amazonia,-3.0204,-68.8004,NOAA-20,3.1,92.0,67.4
2024-07-19,Amazonia,-5.2183,-52.3249,AQUA_M-T,69.2,80.0,67.4
2024-07-19,Amazonia,-5.2675,-55.9744,AQUA_M-T,38.0,87.0,67.4
2024-07-19,Amazonia,-6.9878,-65.6127,TERRA_M-T,11.2,95.0,67.4
2024-07-19,Amazonia,-6.2961,-63.5028,METOP-C,30.1,97.0,67.4
2024-07-19,Amazonia,-8.0551,-54.9232,NOAA-20,27.7,82.0,67.4
2024-07-19,Amazonia,-4.2843,-61.8812,GOES-16,90.5,78.0,67.4
2024-07-19,Amazonia,-8.5113,-60.2344,NOAA-20,28.7,82.0,67.4
2024-07-19,Amazonia,-9.1951,-61.7983,TERRA_M-T,4.8,68.0,67.4
2024-07-19,Amazonia,-3.8719,-66.6422,GOES-16,5.4,85.0,67.4
2024-07-19,Amazonia,-3.7162,-57.5368,NOAA-20,4.8,75.0,67.4
2024-07-19,Amazonia,-6.8145,-69.5002,TERRA_M-T,7.7,56.0,67.4
2024-07-19,Amazonia,-4.4633,-63.5074,METOP-C,87.2,78.0,67.4
2024-07-19,Amazonia,-7.0369,-61.7519,AQUA_M-T,22.9,96.0,67.4
2024-07-19,Amazonia,-5.7719,-52.7115,METOP-C,27.6,85.0,67.4
2024-07-19,Amazonia,-3.9554,-61.672,TERRA_M-T,37.9,79.0,67.4
2024-07-19,Amazonia,-2.5698,-56.1769,NOAA-20,30.7,62.0,67.4
2024-07-19,Amazonia,-7.8996,-62.8486,NOAA-21,16.5,91.0,67.4
2024-07-19,Amazonia,-4.2407,-50.7655,GOES-16,6.1,61.0,67.4
2024-07-19,Amazonia,-7.9023,-52.6421,TERRA_M-T,119.2,75.0,67.4
2024-07-19,Amazonia,-9.0203,-55.7034,NOAA-21,45.0,80.0,67.4
2024-07-19,Amazonia,-8.3094,-64.3872,GOES-16,74.0,80.0,67.4
2024-07-19,Amazonia,-9.1034,-68.3329,NOAA-21,1.7,59.0,67.4
2024-07-19,Amazonia,-4.0228,-66.0463,TERRA_M-T,34.7,73.0,67.4
2024-07-19,Amazonia,-6.3635,-62.9919,TERRA_M-T,79.3,95.0,67.4
2024-07-19,Amazonia,-4.2716,-61.7689,NOAA-21,13.5,86.0,67.4
2024-07-19,Amazonia,-3.1199,-59.9504,TERRA_M-T,10.3,59.0,67.4
2024-07-19,Amazonia,-4.8202,-64.151,METOP-C,80.1,57.0,67.4
2024-07-19,Amazonia,-4.0455,-51.8938,TERRA_M-T,3.6,81.0,67.4
2024-07-19,Amazonia,-8.4833,-69.3572,GOES-16,7.6,95.0,67.4
2024-07-19,Amazonia,-8.4134,-69.9011,METOP-C,28.4,62.0,67.4
2024-07-19,Amazonia,-7.083,-67.1748,METOP-C,82.8,83.0,67.4
2024-07-19,Amazonia,-4.2327,-51.9107,METOP-C,17.9,81.0,67.4
2024-07-19,Cerrado,-5.7089,-45.6303,AQUA_M-T,4.0,90.0,83.3
2024-07-19,Cerrado,-19.9023,-57.4186,METOP-C,0.6,64.0,83.3
2024-07-19,Cerrado,-18.3241,-56.1624,AQUA_M-T,30.9,55.0,83.3
2024-07-19,Cerrado,-17.1423,-57.1284,METOP-C,59.9,71.0,83.3
2024-07-19,Cerrado,-12.9319,-51.6163,NOAA-21,27.2,70.0,83.3
2024-07-19,Cerrado,-9.2457,-49.4367,METOP-C,41.8,69.0,83.3
2024-07-19,Cerrado,-17.8604,-48.2167,AQUA_M-T,14.8,77.0,83.3
2024-07-19,Cerrado,-8.1595,-50.7737,AQUA_M-T,8.9,98.0,83.3
2024-07-19,Cerrado,-6.9272,-57.1203,TERRA_M-T,48.6,100.0,83.3
2024-07-19,Cerrado,-15.1118,-47.1855,AQUA_M-T,27.9,94.0,83.3
2024-07-19,Cerrado,-13.3957,-46.4087,GOES-16,38.8,95.0,83.3
2024-07-19,Cerrado,-9.5103,-49.9312,TERRA_M-T,0.1,85.0,83.3
2024-07-19,Cerrado,-13.1798,-45.3556,AQUA_M-T,3.9,97.0,83.3
2024-07-19,Cerrado,-7.8078,-44.5653,METOP-C,33.1,97.0,83.3
2024-07-19,Cerrado,-10.3528,-57.3809,NOAA-20,20.0,88.0,83.3
2024-07-19,Cerrado,-15.5489,-45.5916,AQUA_M-T,56.2,83.0,83.3
2024-07-19,Cerrado,-12.4786,-59.2082,METOP-C,56.0,72.0,83.3
2024-07-19,Cerrado,-16.9363,-50.6093,AQUA_M-T,17.1,74.0,83.3
2024-07-19,Cerrado,-13.3403,-45.3226,NOAA-20,6.6,68.0,83.3
2024-07-19,Cerrado,-14.6706,-43.7323,GOES-16,22.9,65.0,83.3
2024-07-19,Cerrado,-10.8831,-44.8121,METOP-C,1.4,78.0,83.3
2024-07-19,Cerrado,-9.6272,-46.5843,NOAA-20,74.0,69.0,83.3
2024-07-19,Cerrado,-11.0457,-43.049,GOES-16,25.3,86.0,83.3
2024-07-19,Cerrado,-8.3982,-43.9707,NOAA-21,12.7,80.0,83.3
2024-07-19,Cerrado,-19.3128,-49.4397,NOAA-20,0.5,61.0,83.3
2024-07-19,Cerrado,-13.2809,-48.7393,METOP-C,59.5,76.0,83.3
2024-07-19,Cerrado,-19.2321,-57.0636,NOAA-20,1.5,66.0,83.3
2024-07-19,Cerrado,-13.7685,-43.9839,METOP-C,64.5,97.0,83.3
2024-07-19,Cerrado,-13.7732,-48.5316,NOAA-20,83.8,56.0,83.3
2024-07-19,Cerrado,-18.1532,-48.2327,AQUA_M-T,10.8,97.0,83.3
2024-07-19,Cerrado,-9.5214,-50.6558,TERRA_M-T,9.0,95.0,83.3
2024-07-19,Cerrado,-16.6496,-58.1742,NOAA-20,20.2,82.0,83.3
2024-07-19,Cerrado,-18.2317,-50.1458,METOP-C,25.7,67.0,83.3
2024-07-19,Cerrado,-15.707,-46.9247,NOAA-20,46.8,91.0,83.3
2024-07-19,Cerrado,-15.3147,-49.5186,NOAA-21,19.0,100.0,83.3
2024-07-19,Cerrado,-19.9313,-48.4751,GOES-16,8.2,98.0,83.3
