data,bioma,t2m,t2m_max,rh2m,prectotcorr,ws2m,dias_sem_chuva,vegetacao,indice_risco,classe_risco
2024-10-12,Mata Atlantica,23.0,29.9,44.9,13.8,4.1,0,0.78,46.4,Moderado
2024-10-13,Mata Atlantica,23.5,30.7,46.5,0.0,5.1,1,0.78,70.4,Alto
2024-10-14,Mata Atlantica,23.0,28.7,44.8,0.0,2.9,2,0.78,66.7,Alto
2024-10-15,Mata Atlantica,27.3,33.5,54.6,0.0,3.5,3,0.78,72.3,Alto
2024-10-16,Mata Atlantica,24.4,31.5,41.0,0.0,3.2,4,0.78,77.4,Critico
2024-10-17,Mata Atlantica,23.7,28.6,50.1,0.0,3.7,5,0.78,69.4,Alto
2024-10-18,Mata Atlantica,21.8,27.6,49.7,0.0,2.0,6,0.78,67.4,Alto
2024-10-19,Mata Atlantica,26.1,33.5,39.6,0.0,1.8,7,0.78,84.9,Critico
2024-10-20,Mata Atlantica,26.1,32.0,53.2,0.0,2.7,8,0.78,77.4,Critico
2024-10-21,Mata Atlantica,22.7,29.8,44.6,0.0,0.7,9,0.78,77.4,Critico
2024-10-22,Mata Atlantica,25.2,32.6,54.3,0.0,3.5,10,0.78,82.1,Critico
2024-10-23,Mata Atlantica,23.6,30.0,47.1,0.0,2.4,11,0.78,81.6,Critico
2024-10-24,Mata Atlantica,21.4,28.4,49.7,0.0,3.8,12,0.78,80.6,Critico
2024-10-25,Mata Atlantica,24.9,30.6,47.2,0.0,4.0,13,0.78,87.8,Critico
2024-10-26,Mata Atlantica,27.4,32.8,44.8,0.0,5.1,14,0.78,96.0,Critico
2024-10-27,Mata Atlantica,28.4,35.2,44.7,0.0,2.7,15,0.78,99.1,Critico
2024-10-28,Mata Atlantica,27.1,31.9,45.2,0.0,3.9,16,0.78,95.9,Critico
2024-10-29,Mata Atlantica,23.4,30.3,52.8,0.0,4.4,17,0.78,91.0,Critico
2024-10-30,Mata Atlantica,27.7,32.3,45.7,2.0,2.8,0,0.78,66.4,Alto
2024-10-31,Mata Atlantica,21.0,28.0,40.3,2.1,3.0,0,0.78,61.7,Alto
2024-11-01,Mata Atlantica,26.2,32.6,46.7,0.0,2.7,1,0.78,70.9,Alto
2024-11-02,Mata Atlantica,23.3,30.7,47.1,0.0,4.2,2,0.78,70.6,Alto
2024-11-03,Mata Atlantica,22.3,28.0,50.6,0.0,3.9,3,0.78,65.1,Alto
2024-11-04,Mata Atlantica,22.4,28.4,51.8,13.1,3.3,0,0.78,40.0,Moderado
2024-11-05,Mata Atlantica,23.5,29.0,56.0,0.0,2.9,1,0.78,59.5,Alto
2024-11-06,Mata Atlantica,23.5,29.8,53.0,0.0,2.9,2,0.78,64.2,Alto
2024-11-07,Mata Atlantica,22.1,29.5,61.3,0.0,4.4,3,0.78,62.5,Alto
2024-11-08,Mata Atlantica,22.3,30.1,55.4,3.6,4.7,0,0.78,57.0,Alto
2024-11-09,Mata Atlantica,22.0,28.3,43.8,0.0,4.1,1,0.78,66.4,Alto
2024-11-10,Mata Atlantica,22.5,29.0,52.5,0.0,2.4,2,0.78,62.4,Alto
2024-11-11,Mata Atlantica,19.9,27.7,49.9,7.4,3.2,0,0.78,48.2,Moderado
2024-11-12,Mata Atlantica,26.0,30.3,40.4,0.0,1.6,1,0.78,68.9,Alto
2024-11-13,Mata Atlantica,23.0,28.8,55.1,0.0,3.7,2,0.78,62.2,Alto
2024-11-14,Mata Atlantica,23.3,28.9,48.7,0.0,5.1,3,0.78,69.2,Alto
2024-11-15,Mata Atlantica,21.8,29.0,53.1,10.4,3.0,0,0.78,44.0,Moderado
2024-11-16,Mata Atlantica,21.4,26.0,59.0,1.3,2.8,0,0.78,48.8,Moderado
2024-11-17,Mata Atlantica,27.1,34.3,49.0,0.0,3.6,1,0.78,73.8,Alto
2024-11-18,Mata Atlantica,26.7,32.6,46.0,0.0,2.7,2,0.78,72.9,Alto
2024-11-19,Mata Atlantica,22.0,29.4,56.2,0.6,3.0,0,0.78,57.8,Alto
2024-11-20,Mata Atlantica,23.6,28.7,65.8,0.0,1.4,1,0.78,51.8,Moderado
2024-11-21,Mata Atlantica,24.3,30.0,58.3,0.0,2.6,2,0.78,61.3,Alto
2024-11-22,Mata Atlantica,20.6,27.7,47.8,0.0,3.1,3,0.78,65.1,Alto
2024-11-23,Mata Atlantica,20.9,26.2,53.2,0.0,4.2,4,0.78,62.4,Alto
2024-11-24,Mata Atlantica,21.3,29.0,52.4,45.4,3.6,0,0.78,0.0,Baixo
2024-11-25,Mata Atlantica,25.6,31.9,51.6,0.0,2.3,1,0.78,66.4,Alto
2024-11-26,Mata Atlantica,18.7,24.6,56.1,0.0,3.3,2,0.78,53.6,Moderado
2024-11-27,Mata Atlantica,20.8,26.3,49.5,0.0,3.6,3,0.78,62.3,Alto
2024-11-28,Mata Atlantica,19.1,26.1,59.2,0.0,3.1,4,0.78,57.6,Alto
2024-11-29,Mata Atlantica,26.2,33.0,56.2,0.0,1.6,5,0.78,71.4,Alto
2024-11-30,Mata Atlantica,24.8,30.0,54.1,0.2,4.2,0,0.78,62.0,Alto
2024-12-01,Mata Atlantica,24.5,30.4,62.4,0.0,3.4,1,0.78,59.1,Alto
2024-12-02,Mata Atlantica,21.0,27.8,59.3,4.9,1.9,0,0.78,45.4,Moderado
2024-12-03,Mata Atlantica,20.6,24.8,56.9,0.0,3.9,1,0.78,52.7,Moderado
2024-12-04,Mata Atlantica,22.0,28.8,61.0,0.0,5.0,2,0.78,60.5,Alto
2024-12-05,Mata Atlantica,23.5,29.1,57.6,0.0,3.2,3,0.78,62.4,Alto
2024-12-06,Mata Atlantica,24.0,29.8,56.9,0.0,2.9,4,0.78,65.3,Alto
2024-12-07,Mata Atlantica,23.9,31.1,51.4,0.0,2.4,5,0.78,71.6,Alto
2024-12-08,Mata Atlantica,21.5,29.1,50.3,0.0,4.7,6,0.78,73.0,Alto
2024-12-09,Mata Atlantica,22.8,28.2,61.0,0.0,3.4,7,0.78,65.5,Alto
2024-12-10,Mata Atlantica,21.2,26.9,57.3,0.1,3.3,0,0.78,53.8,Moderado
2024-12-11,Mata Atlantica,22.1,29.9,53.7,7.8,1.3,0,0.78,47.2,Moderado
2024-12-12,Mata Atlantica,20.6,28.0,56.7,0.0,2.8,1,0.78,57.2,Alto
2024-12-13,Mata Atlantica,28.8,33.9,56.6,0.0,3.9,2,0.78,70.8,Alto
2024-12-14,Mata Atlantica,22.1,27.3,56.4,0.0,1.4,3,0.78,57.6,Alto
2024-12-15,Mata Atlantica,19.9,27.9,55.7,3.0,2.7,0,0.78,51.4,Moderado
2024-12-16,Mata Atlantica,23.5,29.0,66.4,0.0,1.2,1,0.78,51.8,Moderado
2024-12-17,Mata Atlantica,21.1,28.2,69.8,2.5,3.1,0,0.78,45.4,Moderado
2024-12-18,Mata Atlantica,19.9,26.7,49.7,0.0,3.5,1,0.78,59.6,Alto
2024-12-19,Mata Atlantica,19.0,26.0,57.8,9.9,4.2,0,0.78,38.2,Moderado
2024-12-20,Mata Atlantica,21.2,27.8,50.6,0.0,4.8,1,0.78,62.6,Alto
2024-12-21,Mata Atlantica,24.7,30.5,51.1,0.0,3.1,2,0.78,66.8,Alto
2024-12-22,Mata Atlantica,18.2,24.7,57.5,8.2,2.6,0,0.78,36.7,Moderado
2024-12-23,Mata Atlantica,22.3,29.4,66.1,2.5,2.7,0,0.78,49.1,Moderado
2024-12-24,Mata Atlantica,26.1,30.8,63.8,14.9,3.6,0,0.78,35.4,Moderado
2024-12-25,Mata Atlantica,15.3,22.8,57.2,0.0,2.5,1,0.78,47.2,Moderado
2024-12-26,Mata Atlantica,20.9,26.4,61.2,0.0,2.4,2,0.78,53.0,Moderado
2024-12-27,Mata Atlantica,24.4,29.4,65.5,11.8,4.1,0,0.78,37.2,Moderado
2024-12-28,Mata Atlantica,23.0,29.2,57.5,1.5,2.0,0,0.78,54.1,Moderado
2024-12-29,Mata Atlantica,20.0,27.8,61.2,0.0,3.6,1,0.78,55.3,Alto
2024-12-30,Mata Atlantica,21.8,28.2,62.0,0.0,2.6,2,0.78,56.0,Alto
2024-12-31,Mata Atlantica,20.5,27.7,62.1,0.0,3.1,3,0.78,57.3,Alto
2024-01-01,Pampa,14.5,19.7,72.7,0.0,1.5,1,0.65,29.6,Baixo
2024-01-02,Pampa,17.5,22.0,73.0,13.5,1.4,0,0.65,11.6,Baixo
2024-01-03,Pampa,9.1,16.9,70.6,3.7,4.0,0,0.65,21.5,Baixo
2024-01-04,Pampa,15.5,19.6,74.3,1.1,3.3,0,0.65,27.4,Baixo
2024-01-05,Pampa,19.3,23.5,76.2,0.0,2.2,1,0.65,35.3,Moderado
2024-01-06,Pampa,13.7,19.4,63.5,3.9,4.5,0,0.65,30.2,Moderado
2024-01-07,Pampa,15.6,21.2,72.4,9.1,4.0,0,0.65,20.2,Baixo
2024-01-08,Pampa,12.7,19.2,69.9,5.4,2.9,0,0.65,22.2,Baixo
2024-01-09,Pampa,15.3,21.1,76.6,2.0,2.5,0,0.65,26.6,Baixo
2024-01-10,Pampa,11.3,18.4,71.8,3.2,2.3,0,0.65,22.3,Baixo
2024-01-11,Pampa,14.0,20.2,76.2,0.0,3.0,1,0.65,30.4,Moderado
2024-01-12,Pampa,13.3,20.8,70.7,2.4,2.4,0,0.65,28.5,Baixo
2024-01-13,Pampa,12.1,17.9,75.7,0.0,2.9,1,0.65,26.4,Baixo
2024-01-14,Pampa,15.3,19.6,74.8,0.0,2.2,2,0.65,30.7,Moderado
2024-01-15,Pampa,12.6,19.0,66.0,0.0,1.8,3,0.65,35.6,Moderado
2024-01-16,Pampa,12.7,19.5,75.7,0.0,0.7,4,0.65,31.4,Moderado
2024-01-17,Pampa,10.3,17.2,74.1,0.1,1.5,0,0.65,22.6,Baixo
2024-01-18,Pampa,13.0,18.8,70.7,6.0,3.3,0,0.65,20.6,Baixo
2024-01-19,Pampa,15.2,19.5,73.5,5.3,3.3,0,0.65,21.4,Baixo
2024-01-20,Pampa,13.6,19.0,71.0,0.0,4.9,1,0.65,33.3,Moderado
2024-01-21,Pampa,19.7,24.7,78.4,21.8,2.1,0,0.65,1.9,Baixo
2024-01-22,Pampa,13.2,19.5,62.0,1.5,3.1,0,0.65,33.2,Moderado
2024-01-23,Pampa,17.5,23.1,69.9,3.6,2.3,0,0.65,31.2,Moderado
2024-01-24,Pampa,13.0,20.5,75.8,0.0,2.3,0,0.65,28.7,Baixo
2024-01-25,Pampa,10.7,17.9,74.6,0.9,2.8,0,0.65,23.9,Baixo
2024-01-26,Pampa,18.1,23.9,72.4,0.0,3.1,1,0.65,39.2,Moderado
2024-01-27,Pampa,12.7,19.7,64.6,29.9,3.3,0,0.65,0.0,Baixo
2024-01-28,Pampa,12.7,20.4,70.1,10.2,4.0,0,0.65,18.4,Baixo
2024-01-29,Pampa,15.8,20.6,63.5,10.6,4.2,0,0.65,22.0,Baixo
2024-01-30,Pampa,16.5,20.7,75.7,0.0,0.8,1,0.65,28.9,Baixo
2024-01-31,Pampa,17.2,21.2,71.1,7.9,3.9,0,0.65,22.6,Baixo
2024-02-01,Pampa,15.9,22.7,73.7,5.9,1.8,0,0.65,24.3,Baixo
2024-02-02,Pampa,11.2,18.7,70.4,13.7,1.3,0,0.65,6.6,Baixo
2024-02-03,Pampa,15.8,21.4,73.0,4.0,5.3,0,0.65,29.4,Baixo
2024-02-04,Pampa,11.9,19.6,62.7,10.6,4.5,0,0.65,21.0,Baixo
2024-02-05,Pampa,18.1,23.6,72.5,8.4,2.7,0,0.65,23.9,Baixo
2024-02-06,Pampa,15.8,20.5,71.1,0.0,2.6,1,0.65,33.2,Moderado
2024-02-07,Pampa,15.1,21.1,73.1,0.0,4.0,2,0.65,36.5,Moderado
2024-02-08,Pampa,16.4,21.6,72.2,0.0,2.3,3,0.65,37.4,Moderado
2024-02-09,Pampa,16.0,23.6,63.7,0.1,2.6,0,0.65,41.1,Moderado
2024-02-10,Pampa,15.0,21.5,70.0,3.8,0.9,0,0.65,26.3,Baixo
2024-02-11,Pampa,14.2,20.7,67.6,8.3,2.5,0,0.65,21.3,Baixo
2024-02-12,Pampa,15.0,22.4,65.9,1.8,1.7,0,0.65,34.1,Moderado
2024-02-13,Pampa,18.8,24.0,73.9,0.0,3.4,1,0.65,38.9,Moderado
2024-02-14,Pampa,17.8,24.0,63.0,0.0,2.3,2,0.65,45.2,Moderado
2024-02-15,Pampa,11.9,18.9,65.2,21.1,0.9,0,0.65,0.0,Baixo
2024-02-16,Pampa,10.6,17.7,67.6,0.0,2.0,1,0.65,29.4,Baixo
2024-02-17,Pampa,10.0,18.0,71.3,16.1,2.0,0,0.65,2.1,Baixo
2024-02-18,Pampa,17.5,23.6,65.2,0.0,1.4,1,0.65,40.6,Moderado
2024-02-19,Pampa,13.9,21.3,64.8,10.1,2.1,0,0.65,20.8,Baixo
2024-02-20,Pampa,19.4,24.0,63.9,0.0,3.1,1,0.65,44.1,Moderado
2024-02-21,Pampa,14.3,21.3,75.1,13.6,1.9,0,0.65,9.6,Baixo
2024-02-22,Pampa,14.3,22.2,80.1,17.3,2.4,0,0.65,3.5,Baixo
2024-02-23,Pampa,19.4,26.3,66.1,0.0,2.8,1,0.65,46.6,Moderado
2024-02-24,Pampa,14.7,20.6,71.8,4.1,3.3,0,0.65,26.1,Baixo
2024-02-25,Pampa,17.6,22.3,70.9,0.0,2.7,1,0.65,36.7,Moderado
2024-02-26,Pampa,16.7,23.1,73.7,0.0,2.9,2,0.65,38.4,Moderado
2024-02-27,Pampa,10.6,18.1,72.2,12.3,2.1,0,0.65,7.6,Baixo
2024-02-28,Pampa,14.1,21.1,66.0,4.4,2.4,0,0.65,28.7,Baixo
2024-02-29,Pampa,13.5,20.1,68.3,0.0,3.1,1,0.65,34.6,Moderado
2024-03-01,Pampa,17.9,22.3,75.7,16.7,3.5,0,0.65,8.4,Baixo
2024-03-02,Pampa,15.1,19.3,77.5,0.0,4.4,1,0.65,29.7,Baixo
2024-03-03,Pampa,17.5,25.1,69.1,2.6,2.9,0,0.65,37.5,Moderado
2024-03-04,Pampa,14.1,19.0,72.3,0.0,2.7,1,0.65,30.0,Moderado
2024-03-05,Pampa,12.6,20.4,76.1,0.0,3.9,2,0.65,33.4,Moderado
2024-03-06,Pampa,15.0,19.1,67.9,17.3,2.2,0,0.65,4.4,Baixo
2024-03-07,Pampa,12.0,19.9,66.9,11.4,2.5,0,0.65,15.6,Baixo
2024-03-08,Pampa,13.5,17.8,70.2,0.9,3.0,0,0.65,26.4,Baixo
2024-03-09,Pampa,15.1,20.8,59.8,0.0,2.9,1,0.65,40.3,Moderado
2024-03-10,Pampa,15.0,20.5,72.9,0.0,3.4,2,0.65,34.8,Moderado
2024-03-11,Pampa,20.3,25.9,68.7,0.0,2.4,3,0.65,47.2,Moderado
2024-03-12,Pampa,15.0,19.4,76.7,3.8,3.6,0,0.65,22.1,Baixo
2024-03-13,Pampa,13.3,17.6,75.6,16.3,3.2,0,0.65,0.2,Baixo
2024-03-14,Pampa,14.8,22.8,70.9,0.0,2.2,1,0.65,37.0,Moderado
2024-03-15,Pampa,17.2,22.6,73.4,0.0,3.2,2,0.65,38.0,Moderado
2024-03-16,Pampa,12.8,20.5,74.7,1.8,2.1,0,0.65,26.3,Baixo
2024-03-17,Pampa,12.1,18.2,74.8,1.3,2.7,0,0.65,23.6,Baixo
2024-03-18,Pampa,13.0,19.9,62.1,7.8,2.6,0,0.65,23.8,Baixo
2024-03-19,Pampa,10.9,18.0,72.7,0.0,1.8,1,0.65,26.9,Baixo
2024-03-20,Pampa,15.3,22.9,64.0,1.0,2.6,0,0.65,38.3,Moderado
2024-03-21,Pampa,15.9,21.3,65.1,7.4,4.0,0,0.65,26.9,Baixo
2024-03-22,Pampa,14.9,19.7,61.5,0.6,4.3,0,0.65,36.6,Moderado
2024-03-23,Pampa,17.8,23.1,64.5,14.6,5.4,0,0.65,21.4,Baixo
2024-03-24,Pampa,12.8,17.5,68.6,0.0,4.2,1,0.65,31.1,Moderado
2024-03-25,Pampa,17.5,22.7,65.1,4.4,3.5,0,0.65,33.4,Moderado
2024-03-26,Pampa,18.9,24.1,77.0,4.2,3.6,0,0.65,29.8,Baixo
2024-03-27,Pampa,18.2,22.2,67.5,2.0,2.8,0,0.65,33.9,Moderado
2024-03-28,Pampa,17.4,22.3,64.5,5.2,3.3,0,0.65,31.5,Moderado
2024-03-29,Pampa,14.6,22.2,71.7,0.0,2.0,1,0.65,35.2,Moderado
2024-03-30,Pampa,12.6,18.3,71.1,0.0,3.1,2,0.65,31.5,Moderado
2024-03-31,Pampa,12.1,20.1,65.6,1.0,3.8,0,0.65,33.9,Moderado
2024-04-01,Pampa,12.9,19.2,70.1,0.0,3.7,1,0.65,32.7,Moderado
2024-04-02,Pampa,16.5,24.0,73.7,0.0,1.0,2,0.65,37.8,Moderado
2024-04-03,Pampa,19.7,23.7,78.5,0.0,3.2,3,0.65,38.8,Moderado
2024-04-04,Pampa,11.4,18.9,68.5,4.7,2.4,0,0.65,22.9,Baixo
2024-04-05,Pampa,15.2,20.7,64.1,0.0,1.6,1,0.65,36.2,Moderado
2024-04-06,Pampa,15.8,20.8,66.7,0.0,1.3,2,0.65,36.2,Moderado
2024-04-07,Pampa,12.3,20.0,70.7,0.0,3.8,3,0.65,37.2,Moderado
2024-04-08,Pampa,13.8,21.0,75.9,3.0,2.6,0,0.65,25.4,Baixo
2024-04-09,Pampa,15.2,22.9,65.9,0.0,3.4,1,0.65,41.4,Moderado
2024-04-10,Pampa,12.8,19.9,69.6,1.4,2.7,0,0.65,29.4,Baixo
2024-04-11,Pampa,14.4,22.4,67.8,16.7,3.5,0,0.65,12.9,Baixo
2024-04-12,Pampa,15.8,23.7,65.6,15.7,3.0,0,0.65,17.3,Baixo
2024-04-13,Pampa,13.6,19.7,70.8,11.2,2.9,0,0.65,13.9,Baixo
2024-04-14,Pampa,18.1,22.2,69.8,0.0,2.8,1,0.65,37.2,Moderado
2024-04-15,Pampa,12.0,18.5,67.4,0.0,1.7,2,0.65,32.2,Moderado
2024-04-16,Pampa,12.3,19.8,77.7,0.0,2.2,3,0.65,31.0,Moderado
2024-04-17,Pampa,16.1,21.3,65.6,0.0,2.3,4,0.65,42.1,Moderado
2024-04-18,Pampa,15.7,20.0,76.1,4.9,1.5,0,0.65,19.3,Baixo
2024-04-19,Pampa,16.2,20.5,62.8,0.0,3.1,1,0.65,38.4,Moderado
2024-04-20,Pampa,18.6,25.4,63.7,0.0,2.6,2,0.65,47.7,Moderado
2024-04-21,Pampa,13.8,21.5,75.2,0.0,2.7,3,0.65,36.1,Moderado
2024-04-22,Pampa,13.8,21.0,70.7,0.7,2.7,0,0.65,31.8,Moderado
2024-04-23,Pampa,17.3,23.6,65.4,1.2,1.7,0,0.65,37.4,Moderado
2024-04-24,Pampa,14.0,21.2,61.3,0.7,1.9,0,0.65,36.4,Moderado
2024-04-25,Pampa,13.9,21.4,67.0,0.0,2.2,1,0.65,36.6,Moderado
2024-04-26,Pampa,19.0,24.1,64.5,0.0,3.6,2,0.65,46.1,Moderado
2024-04-27,Pampa,15.2,23.1,69.5,0.0,3.7,3,0.65,43.3,Moderado
2024-04-28,Pampa,19.1,23.9,64.5,0.0,3.8,4,0.65,49.2,Moderado
2024-04-29,Pampa,14.7,21.7,66.0,2.7,2.3,0,0.65,32.2,Moderado
2024-04-30,Pampa,14.8,19.4,74.3,0.0,3.6,1,0.65,30.7,Moderado
2024-05-01,Pampa,14.2,18.8,65.9,5.2,2.5,0,0.65,23.5,Baixo
2024-05-02,Pampa,14.2,20.6,65.1,1.3,2.4,0,0.65,32.9,Moderado
2024-05-03,Pampa,15.4,22.0,69.9,1.9,3.2,0,0.65,32.8,Moderado
2024-05-04,Pampa,17.8,25.5,66.8,13.9,3.2,0,0.65,22.8,Baixo
2024-05-05,Pampa,14.7,22.2,65.7,0.0,3.1,1,0.65,39.8,Moderado
2024-05-06,Pampa,15.7,20.0,68.4,0.0,4.2,2,0.65,37.3,Moderado
2024-05-07,Pampa,14.1,21.1,56.3,0.0,2.7,3,0.65,45.8,Moderado
2024-05-08,Pampa,15.5,21.5,56.2,9.5,3.9,0,0.65,28.9,Baixo
2024-05-09,Pampa,12.0,19.4,65.9,0.0,3.1,1,0.65,34.7,Moderado
2024-05-10,Pampa,14.7,20.1,67.8,0.0,4.5,2,0.65,38.2,Moderado
2024-05-11,Pampa,14.3,22.2,63.3,0.0,2.0,3,0.65,43.0,Moderado
2024-05-12,Pampa,15.9,21.2,62.4,0.0,3.6,4,0.65,45.3,Moderado
2024-05-13,Pampa,19.8,25.5,68.9,5.5,2.9,0,0.65,33.9,Moderado
2024-05-14,Pampa,17.0,24.8,73.8,0.0,2.4,1,0.65,39.2,Moderado
2024-05-15,Pampa,13.5,18.0,68.5,0.0,1.8,2,0.65,30.8,Moderado
2024-05-16,Pampa,17.6,22.4,69.1,0.0,4.7,3,0.65,43.5,Moderado
2024-05-17,Pampa,16.0,22.5,70.0,0.0,2.5,4,0.65,42.1,Moderado
2024-05-18,Pampa,22.2,27.3,68.7,1.0,3.2,0,0.65,44.4,Moderado
2024-05-19,Pampa,14.6,22.1,69.0,0.0,2.4,1,0.65,37.0,Moderado
2024-05-20,Pampa,21.5,26.5,58.5,0.0,2.2,2,0.65,52.1,Moderado
2024-05-21,Pampa,18.8,24.0,68.2,0.0,3.5,3,0.65,45.4,Moderado
2024-05-22,Pampa,16.2,23.1,63.1,11.0,4.3,0,0.65,26.2,Baixo
2024-05-23,Pampa,19.1,24.5,62.4,0.0,3.6,1,0.65,46.4,Moderado
2024-05-24,Pampa,18.1,23.4,64.6,0.0,2.5,2,0.65,43.5,Moderado
2024-05-25,Pampa,15.3,20.4,72.7,0.8,3.6,0,0.65,30.6,Moderado
2024-05-26,Pampa,15.5,21.9,68.6,12.1,3.4,0,0.65,18.3,Baixo
2024-05-27,Pampa,15.5,21.4,62.8,0.0,3.4,1,0.65,40.4,Moderado
2024-05-28,Pampa,16.6,22.3,60.2,0.0,3.3,2,0.65,44.9,Moderado
2024-05-29,Pampa,16.2,20.3,57.7,3.1,3.7,0,0.65,35.3,Moderado
2024-05-30,Pampa,14.9,21.5,59.8,0.0,2.3,1,0.65,40.9,Moderado
2024-05-31,Pampa,18.6,25.6,55.5,0.0,3.3,2,0.65,53.4,Moderado
2024-06-01,Pampa,13.3,20.9,54.5,27.3,4.2,0,0.65,2.4,Baixo
2024-06-02,Pampa,18.0,23.9,66.8,2.0,2.5,0,0.65,37.0,Moderado
2024-06-03,Pampa,20.1,25.7,61.5,7.7,3.8,0,0.65,36.1,Moderado
2024-06-04,Pampa,11.8,18.2,68.3,17.3,3.4,0,0.65,4.0,Baixo
2024-06-05,Pampa,19.7,25.5,52.0,0.0,2.5,1,0.65,52.6,Moderado
2024-06-06,Pampa,14.4,21.6,56.2,8.7,4.1,0,0.65,30.5,Moderado
2024-06-07,Pampa,20.4,25.8,61.0,5.8,3.3,0,0.65,38.9,Moderado
2024-06-08,Pampa,16.4,23.1,59.9,2.4,0.2,0,0.65,36.0,Moderado
2024-06-09,Pampa,14.1,21.3,59.3,0.0,2.4,1,0.65,40.9,Moderado
2024-06-10,Pampa,14.3,20.8,58.2,0.0,3.4,2,0.65,43.4,Moderado
2024-06-11,Pampa,17.7,23.6,58.1,0.0,3.3,3,0.65,50.0,Moderado
2024-06-12,Pampa,19.4,26.5,60.1,0.0,3.7,4,0.65,56.2,Alto
2024-06-13,Pampa,21.7,26.9,60.9,0.0,4.3,5,0.65,58.8,Alto
2024-06-14,Pampa,17.2,24.3,59.2,8.7,3.3,0,0.65,32.8,Moderado
2024-06-15,Pampa,18.8,24.2,56.3,0.0,2.1,1,0.65,47.4,Moderado
2024-06-16,Pampa,21.0,27.4,64.2,0.0,2.4,2,0.65,50.8,Moderado
2024-06-17,Pampa,11.7,19.7,56.5,3.1,4.1,0,0.65,35.4,Moderado
2024-06-18,Pampa,18.7,23.1,53.8,3.2,4.1,0,0.65,42.8,Moderado
2024-06-19,Pampa,18.7,24.6,58.3,12.6,5.6,0,0.65,30.7,Moderado
2024-06-20,Pampa,16.5,24.3,56.1,0.0,2.3,1,0.65,47.9,Moderado
2024-06-21,Pampa,14.2,21.8,63.0,0.0,3.7,2,0.65,42.9,Moderado
2024-06-22,Pampa,19.5,25.9,56.8,0.0,2.3,3,0.65,53.6,Moderado
2024-06-23,Pampa,16.0,22.8,49.8,3.0,3.1,0,0.65,43.6,Moderado
2024-06-24,Pampa,15.2,22.3,58.5,0.0,3.5,1,0.65,44.5,Moderado
2024-06-25,Pampa,14.6,22.6,58.3,0.0,3.0,2,0.65,46.1,Moderado
2024-06-26,Pampa,23.4,28.0,57.6,0.0,3.1,3,0.65,57.9,Alto
2024-06-27,Pampa,16.0,22.6,49.8,0.0,2.7,4,0.65,53.6,Moderado
2024-06-28,Pampa,18.9,26.3,57.2,0.0,2.1,5,0.65,57.1,Alto
2024-06-29,Pampa,16.5,21.3,57.3,0.0,2.6,6,0.65,50.2,Moderado
2024-06-30,Pampa,23.0,28.4,57.0,0.0,3.0,7,0.65,65.3,Alto
2024-07-01,Pampa,19.7,24.3,55.4,0.0,1.8,8,0.65,58.9,Alto
2024-07-02,Pampa,17.0,22.2,50.0,0.0,1.9,9,0.65,59.8,Alto
2024-07-03,Pampa,21.6,29.2,55.4,0.0,3.2,10,0.65,72.6,Alto
2024-07-04,Pampa,14.7,19.6,67.8,0.0,2.5,11,0.65,49.3,Moderado
2024-07-05,Pampa,20.5,25.5,56.6,0.0,3.4,12,0.65,68.8,Alto
2024-07-06,Pampa,20.5,26.0,55.9,0.0,3.4,13,0.65,71.6,Alto
2024-07-07,Pampa,18.4,23.4,54.0,0.0,0.7,14,0.65,66.4,Alto
2024-07-08,Pampa,17.4,25.3,57.0,0.5,3.6,0,0.65,48.5,Moderado
2024-07-09,Pampa,16.9,24.0,53.8,0.0,3.2,1,0.65,49.8,Moderado
2024-07-10,Pampa,19.0,25.7,54.5,0.0,2.1,2,0.65,52.7,Moderado
2024-07-11,Pampa,18.9,24.0,64.0,0.0,3.4,3,0.65,47.6,Moderado
2024-07-12,Pampa,17.2,21.9,57.1,0.0,3.1,4,0.65,48.8,Moderado
2024-07-13,Pampa,20.7,28.4,53.9,0.0,3.4,5,0.65,64.3,Alto
2024-07-14,Pampa,16.5,24.0,51.8,0.0,4.4,6,0.65,60.3,Alto
2024-07-15,Pampa,20.4,25.3,47.5,0.0,1.6,7,0.65,63.2,Alto
2024-07-16,Pampa,19.4,27.3,48.4,0.0,2.6,8,0.65,69.1,Alto
2024-07-17,Pampa,19.9,24.7,46.1,3.9,4.9,0,0.65,49.8,Moderado
2024-07-18,Pampa,18.8,24.1,55.0,0.0,4.3,1,0.65,50.6,Moderado
2024-07-19,Pampa,19.8,25.2,44.9,0.0,2.9,2,0.65,58.0,Alto
2024-07-20,Pampa,21.8,26.7,53.1,0.0,3.2,3,0.65,58.2,Alto
2024-07-21,Pampa,22.9,27.7,53.3,0.0,4.9,4,0.65,63.5,Alto
2024-07-22,Pampa,23.4,27.4,51.4,0.0,3.8,5,0.65,64.3,Alto
2024-07-23,Pampa,21.8,29.7,43.9,0.0,2.9,6,0.65,73.1,Alto
2024-07-24,Pampa,23.9,29.7,53.8,0.0,3.4,7,0.65,69.9,Alto
2024-07-25,Pampa,20.9,27.3,49.3,8.5,2.2,0,0.65,42.6,Moderado
2024-07-26,Pampa,22.9,26.9,57.9,4.4,3.1,0,0.65,44.4,Moderado
2024-07-27,Pampa,19.2,25.9,46.6,1.7,3.6,0,0.65,53.5,Moderado
2024-07-28,Pampa,24.4,29.4,43.4,0.4,4.3,0,0.65,64.3,Alto
